x,y,z
-5.07424533367157e-07,-4.1643255949020385e-07,-2.4311368167400357e-07
-4.858086109161377e-07,-3.9869281649589536e-07,-3.0827590823173523e-07
-4.592076241970062e-07,-3.7686195969581603e-07,-3.702748119831085e-07
-4.29899126291275e-07,-5.238336324691773e-07,-6.175457000732421e-06
-4.29899126291275e-07,-5.238336324691773e-07,-5.824542999267578e-06
-4.1643255949020385e-07,-5.07424533367157e-07,-6.24311351776123e-06
-4.1643255949020385e-07,-5.07424533367157e-07,-5.756886482238769e-06
-3.9869281649589536e-07,-4.858086109161377e-07,-6.308275699615478e-06
-3.9869281649589536e-07,-4.858086109161377e-07,-5.691724300384521e-06
-4.29899126291275e-07,-5.238336324691773e-07,-5.1754570007324215e-06
-4.29899126291275e-07,-5.238336324691773e-07,-4.824542999267578e-06
-4.1643255949020385e-07,-5.07424533367157e-07,-5.24311351776123e-06
-4.1643255949020385e-07,-5.07424533367157e-07,-4.756886482238769e-06
-3.9869281649589536e-07,-4.858086109161377e-07,-5.308275699615478e-06
-3.9869281649589536e-07,-4.858086109161377e-07,-4.691724300384522e-06
-3.7686195969581603e-07,-4.592076241970062e-07,-6.370275020599365e-06
-3.7686195969581603e-07,-4.592076241970062e-07,-5.6297249794006345e-06
-3.7686195969581603e-07,-4.592076241970062e-07,-5.370275020599365e-06
-3.7686195969581603e-07,-4.592076241970062e-07,-4.629724979400635e-06
-4.29899126291275e-07,-5.238336324691773e-07,-1.7545677721500395e-07
-4.1643255949020385e-07,-5.07424533367157e-07,-2.4311368167400357e-07
-3.9869281649589536e-07,-4.858086109161377e-07,-3.0827590823173523e-07
-3.7686195969581603e-07,-4.592076241970062e-07,-3.702748119831085e-07
-4.20057475566864e-07,-4.20057475566864e-07,-6.370275020599365e-06
-4.20057475566864e-07,-4.20057475566864e-07,-5.6297249794006345e-06
-3.934231102466583e-07,-3.934231102466583e-07,-6.424391746520996e-06
-4.20057475566864e-07,-4.20057475566864e-07,-5.370275020599365e-06
-4.20057475566864e-07,-4.20057475566864e-07,-4.629724979400635e-06
-3.934231102466583e-07,-3.934231102466583e-07,-5.575608253479004e-06
-3.934231102466583e-07,-3.934231102466583e-07,-5.424391746520996e-06
-3.934231102466583e-07,-3.934231102466583e-07,-4.575608253479004e-06
-4.280198514461517e-07,-3.5126683115959164e-07,-6.4282407760620115e-06
-3.958540856838226e-07,-3.904609382152557e-07,-6.424662113189697e-06
